experiment,category,classifier,training shape,sample_length,coverage,k,max_depth,n_estimators,score,score type
1.02,multiclass,Random Forest,(undefined),400,10,17,16,350,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,17,16,400,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,17,16,450,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,17,16,500,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,17,18,100,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,17,18,150,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,17,18,200,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,17,18,250,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,17,18,300,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,17,18,350,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,17,18,400,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,17,18,450,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,17,18,500,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,8,350,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,10,100,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,10,200,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,10,250,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,10,300,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,10,350,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,10,400,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,10,450,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,10,500,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,12,100,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,12,150,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,12,200,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,12,250,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,12,300,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,12,350,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,12,400,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,12,450,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,12,500,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,14,100,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,14,150,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,14,200,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,14,250,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,14,300,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,14,350,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,14,400,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,14,450,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,14,500,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,16,100,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,16,150,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,16,200,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,16,250,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,16,300,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,16,350,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,16,400,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,16,450,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,16,500,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,18,100,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,18,150,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,18,200,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,18,250,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,18,300,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,18,350,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,18,400,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,18,450,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,18,500,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,7,10,50,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,9,10,50,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,11,10,50,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,15,10,50,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,10,50,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,3,8,50,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,11,8,50,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,15,8,50,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,19,8,50,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,15,6,50,0.220588235,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,19,8,50,0.219910847,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,17,6,50,0.219910847,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,13,6,50,0.218424963,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,11,6,50,0.216939079,accuracy
1.02,multiclass,Random Forest,(undefined),400,100,19,6,50,0.216939079,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,14,50,0.214814815,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,12,50,0.214814815,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,12,100,0.214814815,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,14,100,0.214814815,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,14,200,0.214814815,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,14,250,0.214814815,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,16,150,0.214814815,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,18,100,0.214814815,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,18,150,0.214814815,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,18,200,0.214814815,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,18,200,0.214814815,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,13,18,200,0.214814815,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,18,50,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,18,50,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,16,50,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,16,50,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,6,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,8,150,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,8,200,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,8,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,8,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,8,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,8,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,8,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,8,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,10,100,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,10,150,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,10,200,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,10,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,10,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,10,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,10,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,10,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,10,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,12,150,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,12,200,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,12,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,12,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,12,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,12,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,12,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,12,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,14,150,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,14,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,14,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,5,16,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,12,100,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,12,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,12,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,14,100,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,14,150,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,14,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,14,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,14,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,14,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,14,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,14,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,16,100,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,16,150,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,16,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,16,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,16,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,16,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,16,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,16,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,18,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,18,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,18,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,18,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,18,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,7,18,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,14,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,14,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,16,200,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,16,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,16,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,16,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,18,150,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,18,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,18,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,18,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,18,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,18,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,9,18,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,12,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,14,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,14,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,14,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,16,100,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,16,150,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,16,200,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,16,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,16,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,16,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,16,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,16,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,16,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,18,100,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,18,150,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,18,200,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,18,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,18,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,18,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,18,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,18,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,11,18,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,13,16,200,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,13,18,150,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,13,18,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,13,18,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,13,18,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,13,18,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,13,18,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,13,18,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,14,100,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,14,200,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,14,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,14,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,16,100,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,16,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,16,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,18,100,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,18,200,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,18,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,18,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,18,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,18,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,18,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,15,18,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,17,16,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,17,18,100,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,17,18,150,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,17,18,200,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,17,18,250,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,17,18,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,17,18,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,17,18,400,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,17,18,450,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,17,18,500,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,19,16,100,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,19,16,200,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,19,18,200,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,19,18,300,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),200,10,19,18,350,0.207407407,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,7,16,50,0.205882353,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,7,14,50,0.205882353,accuracy
1.02,multiclass,Random Forest,(undefined),400,10,7,12,50,0.205882353,accuracy
