experiment,category,classifier,sample_length,coverage,k,max_depth,n_estimators,score
1.01,multiclass,Random Forest,400,0.1,1,18,100,0
1.01,multiclass,Random Forest,400,0.1,1,18,140,0
1.01,multiclass,Random Forest,400,0.1,1,18,180,0
1.01,multiclass,Random Forest,400,0.1,3,2,20,0
1.01,multiclass,Random Forest,400,0.1,3,2,60,0
1.01,multiclass,Random Forest,400,0.1,3,2,100,0
1.01,multiclass,Random Forest,400,0.1,3,2,140,0
1.01,multiclass,Random Forest,400,0.1,3,2,180,0
1.01,multiclass,Random Forest,400,0.1,3,6,20,0
1.01,multiclass,Random Forest,400,0.1,3,6,60,0
1.01,multiclass,Random Forest,400,0.1,3,6,100,0
1.01,multiclass,Random Forest,400,0.1,3,6,140,0
1.01,multiclass,Random Forest,400,0.1,3,6,180,0
1.01,multiclass,Random Forest,400,0.1,3,10,20,0
1.01,multiclass,Random Forest,400,0.1,3,10,60,0
1.01,multiclass,Random Forest,400,0.1,3,10,100,0
1.01,multiclass,Random Forest,400,0.1,3,10,140,0
1.01,multiclass,Random Forest,400,0.1,3,10,180,0
1.01,multiclass,Random Forest,400,0.1,3,14,20,0
1.01,multiclass,Random Forest,400,0.1,3,14,60,0
1.01,multiclass,Random Forest,400,0.1,3,14,100,0
1.01,multiclass,Random Forest,400,0.1,3,14,140,0
1.01,multiclass,Random Forest,400,0.1,3,14,180,0
1.01,multiclass,Random Forest,400,0.1,3,18,20,0
1.01,multiclass,Random Forest,400,0.1,3,18,60,0
1.01,multiclass,Random Forest,400,0.1,3,18,100,0
1.01,multiclass,Random Forest,400,0.1,3,18,140,0
1.01,multiclass,Random Forest,400,0.1,3,18,180,0
1.01,multiclass,Random Forest,400,0.1,5,2,20,0
1.01,multiclass,Random Forest,400,0.1,5,2,60,0
1.01,multiclass,Random Forest,400,0.1,5,2,100,0
1.01,multiclass,Random Forest,400,0.1,5,2,140,0
1.01,multiclass,Random Forest,400,0.1,5,2,180,0
1.01,multiclass,Random Forest,400,0.1,5,6,20,0
1.01,multiclass,Random Forest,400,0.1,5,6,60,0
1.01,multiclass,Random Forest,400,0.1,5,6,100,0
1.01,multiclass,Random Forest,400,0.1,5,6,140,0
1.01,multiclass,Random Forest,400,0.1,5,6,180,0
1.01,multiclass,Random Forest,400,0.1,5,10,20,0
1.01,multiclass,Random Forest,400,0.1,5,10,60,0
1.01,multiclass,Random Forest,400,0.1,5,10,100,0
1.01,multiclass,Random Forest,400,0.1,5,10,140,0
1.01,multiclass,Random Forest,400,0.1,5,10,180,0
1.01,multiclass,Random Forest,400,0.1,5,14,20,0
1.01,multiclass,Random Forest,400,0.1,5,14,60,0
1.01,multiclass,Random Forest,400,0.1,5,14,100,0
1.01,multiclass,Random Forest,400,0.1,5,14,140,0
1.01,multiclass,Random Forest,400,0.1,5,14,180,0
1.01,multiclass,Random Forest,400,0.1,5,18,20,0
1.01,multiclass,Random Forest,400,0.1,5,18,60,0
1.01,multiclass,Random Forest,400,0.1,5,18,100,0
1.01,multiclass,Random Forest,400,0.1,5,18,140,0
1.01,multiclass,Random Forest,400,0.1,5,18,180,0
1.01,multiclass,Random Forest,400,0.1,7,2,20,0
1.01,multiclass,Random Forest,400,0.1,7,2,60,0
1.01,multiclass,Random Forest,400,0.1,7,2,100,0
1.01,multiclass,Random Forest,400,0.1,7,2,140,0
1.01,multiclass,Random Forest,400,0.1,7,2,180,0
1.01,multiclass,Random Forest,400,0.1,7,6,20,0
1.01,multiclass,Random Forest,400,0.1,7,6,60,0
1.01,multiclass,Random Forest,400,0.1,7,6,100,0
1.01,multiclass,Random Forest,400,0.1,7,6,140,0
1.01,multiclass,Random Forest,400,0.1,7,6,180,0
1.01,multiclass,Random Forest,400,0.1,7,10,20,0
1.01,multiclass,Random Forest,400,0.1,7,10,60,0
1.01,multiclass,Random Forest,400,0.1,7,10,100,0
1.01,multiclass,Random Forest,400,0.1,7,10,140,0
1.01,multiclass,Random Forest,400,0.1,7,10,180,0
1.01,multiclass,Random Forest,400,0.1,7,14,20,0
1.01,multiclass,Random Forest,400,0.1,7,14,60,0
1.01,multiclass,Random Forest,400,0.1,7,14,100,0
1.01,multiclass,Random Forest,400,0.1,7,14,140,0
1.01,multiclass,Random Forest,400,0.1,7,14,180,0
1.01,multiclass,Random Forest,400,0.1,7,18,20,0
1.01,multiclass,Random Forest,400,0.1,7,18,60,0
1.01,multiclass,Random Forest,400,0.1,7,18,100,0
1.01,multiclass,Random Forest,400,0.1,7,18,140,0
1.01,multiclass,Random Forest,400,0.1,7,18,180,0
1.01,multiclass,Random Forest,400,0.1,9,2,20,0
1.01,multiclass,Random Forest,400,0.1,9,2,60,0
1.01,multiclass,Random Forest,400,0.1,9,2,100,0
1.01,multiclass,Random Forest,400,0.1,9,2,140,0
1.01,multiclass,Random Forest,400,0.1,9,2,180,0
1.01,multiclass,Random Forest,400,0.1,9,6,20,0
1.01,multiclass,Random Forest,400,0.1,9,6,60,0
1.01,multiclass,Random Forest,400,0.1,9,6,100,0
1.01,multiclass,Random Forest,400,0.1,9,6,140,0
1.01,multiclass,Random Forest,400,0.1,9,6,180,0
1.01,multiclass,Random Forest,400,0.1,9,10,20,0
1.01,multiclass,Random Forest,400,0.1,9,10,60,0
1.01,multiclass,Random Forest,400,0.1,9,10,100,0
1.01,multiclass,Random Forest,400,0.1,9,10,140,0
1.01,multiclass,Random Forest,400,0.1,9,10,180,0
1.01,multiclass,Random Forest,400,0.1,9,14,20,0
1.01,multiclass,Random Forest,400,0.1,9,14,60,0
1.01,multiclass,Random Forest,400,0.1,9,14,100,0
1.01,multiclass,Random Forest,400,0.1,9,14,140,0
1.01,multiclass,Random Forest,400,0.1,9,14,180,0
1.01,multiclass,Random Forest,400,0.1,9,18,20,0
1.01,multiclass,Random Forest,400,0.1,9,18,60,0
1.01,multiclass,Random Forest,400,0.1,9,18,100,0
1.01,multiclass,Random Forest,400,0.1,9,18,140,0
1.01,multiclass,Random Forest,400,0.1,9,18,180,0
1.01,multiclass,Random Forest,400,1,1,6,180,0
1.01,multiclass,Random Forest,400,1,1,10,180,0
1.01,multiclass,Random Forest,400,1,1,14,180,0
1.01,multiclass,Random Forest,400,1,1,18,180,0
1.01,multiclass,Random Forest,400,1,5,2,60,0
1.01,multiclass,Random Forest,400,1,5,2,100,0
1.01,multiclass,Random Forest,400,1,5,2,140,0
1.01,multiclass,Random Forest,400,1,5,2,180,0
1.01,multiclass,Random Forest,400,1,5,6,100,0
1.01,multiclass,Random Forest,400,1,5,6,140,0
1.01,multiclass,Random Forest,400,1,5,6,180,0
1.01,multiclass,Random Forest,400,1,5,10,140,0
1.01,multiclass,Random Forest,400,1,5,10,180,0
1.01,multiclass,Random Forest,400,1,5,14,140,0
1.01,multiclass,Random Forest,400,1,5,14,180,0
1.01,multiclass,Random Forest,400,1,5,18,140,0
1.01,multiclass,Random Forest,400,1,5,18,180,0
1.01,multiclass,Random Forest,400,1,7,2,20,0
1.01,multiclass,Random Forest,400,1,7,2,60,0
1.01,multiclass,Random Forest,400,1,7,2,100,0
1.01,multiclass,Random Forest,400,1,7,2,140,0
1.01,multiclass,Random Forest,400,1,7,2,180,0
1.01,multiclass,Random Forest,400,1,7,6,20,0
1.01,multiclass,Random Forest,400,1,7,6,100,0
1.01,multiclass,Random Forest,400,1,7,6,140,0
1.01,multiclass,Random Forest,400,1,7,6,180,0
1.01,multiclass,Random Forest,400,1,7,10,20,0
1.01,multiclass,Random Forest,400,1,7,10,100,0
1.01,multiclass,Random Forest,400,1,7,10,140,0
1.01,multiclass,Random Forest,400,1,7,10,180,0
1.01,multiclass,Random Forest,400,1,7,14,20,0
1.01,multiclass,Random Forest,400,1,7,14,100,0
1.01,multiclass,Random Forest,400,1,7,14,140,0
1.01,multiclass,Random Forest,400,1,7,14,180,0
1.01,multiclass,Random Forest,400,1,7,18,20,0
1.01,multiclass,Random Forest,400,1,7,18,100,0
1.01,multiclass,Random Forest,400,1,7,18,140,0
1.01,multiclass,Random Forest,400,1,7,18,180,0
1.01,multiclass,Random Forest,400,1,9,2,60,0
1.01,multiclass,Random Forest,400,1,9,2,100,0
1.01,multiclass,Random Forest,400,1,9,2,140,0
1.01,multiclass,Random Forest,400,1,9,2,180,0
1.01,multiclass,Random Forest,400,1,9,6,100,0
1.01,multiclass,Random Forest,400,1,9,6,140,0
1.01,multiclass,Random Forest,400,1,9,6,180,0
1.01,multiclass,Random Forest,400,1,9,10,100,0
1.01,multiclass,Random Forest,400,1,9,10,140,0
1.01,multiclass,Random Forest,400,1,9,10,180,0
1.01,multiclass,Random Forest,400,1,9,14,100,0
1.01,multiclass,Random Forest,400,1,9,14,140,0
1.01,multiclass,Random Forest,400,1,9,14,180,0
1.01,multiclass,Random Forest,400,1,9,18,100,0
1.01,multiclass,Random Forest,400,1,9,18,140,0
1.01,multiclass,Random Forest,400,1,9,18,180,0
1.02,multiclass,Random Forest,200,200,1,16,450,0.764421288
1.02,multiclass,Random Forest,200,200,1,16,350,0.759955341
1.02,multiclass,Random Forest,200,200,1,16,500,0.759955341
1.02,multiclass,Random Forest,200,200,1,16,400,0.757350205
1.02,multiclass,Random Forest,200,200,1,14,300,0.755117231
1.02,multiclass,Random Forest,200,200,1,14,350,0.754745069
1.02,multiclass,Random Forest,200,200,1,14,400,0.754745069
1.02,multiclass,Random Forest,200,200,1,12,400,0.754000744
1.02,multiclass,Random Forest,200,200,1,14,450,0.754000744
1.02,multiclass,Random Forest,200,200,1,14,500,0.754000744
1.02,multiclass,Random Forest,200,200,1,16,300,0.754000744
1.02,multiclass,Random Forest,200,200,1,16,250,0.75325642
1.02,multiclass,Random Forest,200,200,1,12,500,0.752884258
1.02,multiclass,Random Forest,200,200,1,18,450,0.752139933
1.02,multiclass,Random Forest,200,200,1,14,150,0.751767771
1.02,multiclass,Random Forest,200,200,1,18,350,0.751395608
1.02,multiclass,Random Forest,200,200,1,18,500,0.751395608
1.02,multiclass,Random Forest,200,200,1,12,450,0.751023446
1.02,multiclass,Random Forest,200,200,1,12,200,0.750651284
1.02,multiclass,Random Forest,200,200,1,12,350,0.750651284
1.02,multiclass,Random Forest,200,200,1,16,200,0.750651284
1.02,multiclass,Random Forest,200,200,1,18,400,0.750651284
1.02,multiclass,Random Forest,200,200,1,16,150,0.750279122
1.02,multiclass,Random Forest,200,200,1,18,200,0.750279122
1.02,multiclass,Random Forest,200,200,1,12,300,0.749906959
1.02,multiclass,Random Forest,200,200,1,14,200,0.749906959
1.02,multiclass,Random Forest,200,200,1,12,250,0.749534797
1.02,multiclass,Random Forest,200,200,1,16,100,0.749162635
1.02,multiclass,Random Forest,200,200,1,18,300,0.748790473
1.02,multiclass,Random Forest,200,200,1,12,150,0.747673986
1.02,multiclass,Random Forest,200,200,1,14,250,0.747673986
1.02,multiclass,Random Forest,200,200,1,10,400,0.747301824
1.02,multiclass,Random Forest,200,200,1,18,250,0.746929661
1.02,multiclass,Random Forest,200,200,1,18,150,0.746557499
1.02,multiclass,Random Forest,200,200,1,10,450,0.745441012
1.02,multiclass,Random Forest,200,200,1,10,500,0.744696688
1.02,multiclass,Random Forest,200,200,1,10,150,0.743580201
1.02,multiclass,Random Forest,200,200,1,10,350,0.743208039
1.02,multiclass,Random Forest,200,200,1,10,200,0.742835876
1.02,multiclass,Random Forest,200,200,1,10,300,0.740975065
1.02,multiclass,Random Forest,200,200,1,10,250,0.740602903
1.02,multiclass,Random Forest,200,200,1,12,100,0.739486416
1.02,multiclass,Random Forest,200,200,1,18,100,0.736509118
1.02,multiclass,Random Forest,200,200,1,14,100,0.735392631
1.02,multiclass,Random Forest,200,200,1,16,50,0.734276144
1.02,multiclass,Random Forest,200,200,1,10,100,0.733159658
1.02,multiclass,Random Forest,200,200,1,14,50,0.730554522
1.02,multiclass,Random Forest,200,200,1,18,50,0.729065873
1.02,multiclass,Random Forest,200,200,1,10,50,0.72534425
1.02,multiclass,Random Forest,200,200,1,12,50,0.724972088
1.02,multiclass,Random Forest,200,200,1,8,500,0.71715668
1.02,multiclass,Random Forest,200,200,1,8,400,0.714923707
1.02,multiclass,Random Forest,200,200,1,8,300,0.714551544
1.02,multiclass,Random Forest,200,200,1,8,350,0.71380722
1.02,multiclass,Random Forest,200,200,1,8,250,0.713435058
1.02,multiclass,Random Forest,200,200,1,8,450,0.712690733
1.02,multiclass,Random Forest,200,200,1,8,200,0.708596948
1.02,multiclass,Random Forest,200,200,1,8,150,0.705247488
1.02,multiclass,Random Forest,200,200,1,8,100,0.698548567
1.02,multiclass,Random Forest,400,200,1,14,450,0.680059524
1.02,multiclass,Random Forest,400,200,1,16,500,0.680059524
1.02,multiclass,Random Forest,400,200,1,14,400,0.677827381
1.02,multiclass,Random Forest,200,200,1,8,50,0.67770748
1.02,multiclass,Random Forest,400,200,1,16,450,0.67485119
1.02,multiclass,Random Forest,400,200,1,14,500,0.674107143
1.02,multiclass,Random Forest,400,200,1,18,500,0.674107143
1.02,multiclass,Random Forest,400,200,1,14,250,0.672619048
1.02,multiclass,Random Forest,400,200,1,16,350,0.672619048
1.02,multiclass,Random Forest,400,200,1,16,400,0.671130952
1.02,multiclass,Random Forest,400,200,1,16,300,0.670386905
1.02,multiclass,Random Forest,400,200,1,14,350,0.669642857
1.02,multiclass,Random Forest,200,200,3,18,400,0.668403424
1.02,multiclass,Random Forest,400,200,1,18,400,0.666666667
1.02,multiclass,Random Forest,200,200,3,18,500,0.665798288
1.02,multiclass,Random Forest,400,200,1,18,450,0.665178571
1.02,multiclass,Random Forest,200,200,3,18,350,0.664681801
1.02,multiclass,Random Forest,200,200,3,18,450,0.663937477
1.02,multiclass,Random Forest,400,200,1,14,300,0.663690476
1.02,multiclass,Random Forest,400,200,1,18,300,0.663690476
1.02,multiclass,Random Forest,400,200,1,16,250,0.662946429
1.02,multiclass,Random Forest,200,200,3,18,250,0.662448828
1.02,multiclass,Random Forest,400,200,1,14,200,0.660714286
1.02,multiclass,Random Forest,400,200,1,10,450,0.659970238
1.02,multiclass,Random Forest,400,200,1,10,350,0.65922619
1.02,multiclass,Random Forest,400,200,1,10,500,0.65922619
1.02,multiclass,Random Forest,400,200,1,18,350,0.657738095
1.02,multiclass,Random Forest,200,200,3,18,150,0.657610718
1.02,multiclass,Random Forest,200,200,3,18,300,0.657238556
1.02,multiclass,Random Forest,400,200,1,10,400,0.656994048
1.02,multiclass,Random Forest,400,200,1,10,300,0.65625
1.02,multiclass,Random Forest,200,200,3,18,200,0.655005582
1.02,multiclass,Random Forest,400,200,1,16,200,0.654761905
1.02,multiclass,Random Forest,400,200,1,8,200,0.654017857
1.02,multiclass,Random Forest,400,200,1,8,400,0.654017857
1.02,multiclass,Random Forest,400,200,1,12,400,0.654017857
1.02,multiclass,Random Forest,400,200,1,12,450,0.65327381
1.02,multiclass,Random Forest,400,200,1,16,150,0.65327381
1.02,multiclass,Random Forest,400,200,1,18,200,0.65327381
1.02,multiclass,Random Forest,400,200,1,8,450,0.652529762
1.02,multiclass,Random Forest,400,200,1,12,500,0.652529762
1.02,multiclass,Random Forest,400,200,1,8,500,0.651785714
1.02,multiclass,Random Forest,400,200,1,10,250,0.651041667
1.02,multiclass,Random Forest,400,200,1,16,100,0.651041667
1.02,multiclass,Random Forest,200,200,3,18,100,0.650167473
1.02,multiclass,Random Forest,400,200,1,8,250,0.649553571
1.02,multiclass,Random Forest,400,200,1,18,250,0.649553571
1.02,multiclass,Random Forest,400,200,1,8,300,0.648065476
1.02,multiclass,Random Forest,400,200,1,10,150,0.648065476
1.02,multiclass,Random Forest,400,200,1,8,350,0.647321429
1.02,multiclass,Random Forest,400,200,1,12,250,0.647321429
1.02,multiclass,Random Forest,200,100,1,14,400,0.645833333
1.02,multiclass,Random Forest,200,100,1,14,500,0.645833333
1.02,multiclass,Random Forest,400,200,1,10,200,0.645833333
1.02,multiclass,Random Forest,200,100,1,14,350,0.645089286
1.02,multiclass,Random Forest,200,100,1,14,450,0.645089286
1.02,multiclass,Random Forest,400,200,1,12,300,0.645089286
1.02,multiclass,Random Forest,400,200,1,14,150,0.645089286
1.02,multiclass,Random Forest,200,100,1,12,450,0.644345238
1.02,multiclass,Random Forest,400,200,1,12,150,0.644345238
1.02,multiclass,Random Forest,400,200,1,8,150,0.642857143
1.02,multiclass,Random Forest,400,200,1,18,100,0.642857143
1.02,multiclass,Random Forest,200,100,1,18,500,0.642113095
1.02,multiclass,Random Forest,400,200,1,8,100,0.642113095
1.02,multiclass,Random Forest,400,200,1,12,350,0.641369048
1.02,multiclass,Random Forest,200,100,1,18,450,0.640625
1.02,multiclass,Random Forest,200,100,1,12,500,0.639880952
1.02,multiclass,Random Forest,400,200,1,12,200,0.639136905
1.02,multiclass,Random Forest,200,100,1,10,400,0.636904762
1.02,multiclass,Random Forest,200,100,1,14,300,0.636904762
1.02,multiclass,Random Forest,200,100,1,16,350,0.636904762
1.02,multiclass,Random Forest,200,100,1,16,400,0.636904762
1.02,multiclass,Random Forest,200,100,1,16,500,0.636904762
1.02,multiclass,Random Forest,200,100,1,18,400,0.636904762
1.02,multiclass,Random Forest,400,200,1,16,50,0.636904762
1.02,multiclass,Random Forest,400,200,1,12,100,0.636160714
1.02,multiclass,Random Forest,200,100,1,10,450,0.635416667
1.02,multiclass,Random Forest,200,100,1,10,500,0.635416667
1.02,multiclass,Random Forest,200,100,1,18,300,0.635416667
1.02,multiclass,Random Forest,200,100,1,14,250,0.634672619
1.02,multiclass,Random Forest,200,100,1,16,450,0.634672619
1.02,multiclass,Random Forest,200,100,1,12,350,0.633928571
1.02,multiclass,Random Forest,400,200,1,18,150,0.633928571
1.02,multiclass,Random Forest,200,100,1,14,150,0.633184524
1.02,multiclass,Random Forest,200,100,1,18,350,0.633184524
1.02,multiclass,Random Forest,400,200,1,14,100,0.633184524
1.02,multiclass,Random Forest,200,100,1,14,200,0.632440476
1.02,multiclass,Random Forest,200,100,1,12,200,0.631696429
1.02,multiclass,Random Forest,200,100,1,12,250,0.631696429
1.02,multiclass,Random Forest,200,100,1,12,300,0.631696429
1.02,multiclass,Random Forest,400,200,1,10,100,0.631696429
1.02,multiclass,Random Forest,200,100,1,10,200,0.630952381
1.02,multiclass,Random Forest,200,100,1,10,350,0.630952381
1.02,multiclass,Random Forest,200,100,1,12,400,0.630208333
1.02,multiclass,Random Forest,200,200,3,16,350,0.629698549
1.02,multiclass,Random Forest,200,100,1,16,300,0.629464286
1.02,multiclass,Random Forest,200,200,3,16,400,0.628954224
1.02,multiclass,Random Forest,200,200,3,16,450,0.628954224
1.02,multiclass,Random Forest,200,100,1,10,300,0.62797619
1.02,multiclass,Random Forest,200,200,3,18,50,0.627465575
1.02,multiclass,Random Forest,200,200,3,16,500,0.625976926
1.02,multiclass,Random Forest,200,100,1,10,250,0.625744048
1.02,multiclass,Random Forest,200,200,3,16,300,0.625232601
1.02,multiclass,Random Forest,200,100,1,12,150,0.625
1.02,multiclass,Random Forest,200,100,1,18,250,0.625
1.02,multiclass,Random Forest,200,200,3,16,250,0.624488277
1.02,multiclass,Random Forest,200,100,1,8,500,0.62202381
1.02,multiclass,Random Forest,200,200,3,16,200,0.621138817
1.02,multiclass,Random Forest,200,100,1,8,450,0.620535714
1.02,multiclass,Random Forest,200,100,1,16,250,0.619791667
1.02,multiclass,Random Forest,400,200,1,10,50,0.619791667
1.02,multiclass,Random Forest,200,100,1,14,100,0.619047619
1.02,multiclass,Random Forest,200,200,3,16,150,0.618161518
1.02,multiclass,Random Forest,200,100,1,8,400,0.617559524
1.02,multiclass,Random Forest,200,100,1,10,150,0.616071429
1.02,multiclass,Random Forest,200,100,1,18,200,0.615327381
1.02,multiclass,Random Forest,200,100,1,18,150,0.614583333
1.02,multiclass,Random Forest,200,100,1,10,100,0.613095238
1.02,multiclass,Random Forest,200,100,1,8,350,0.61235119
1.02,multiclass,Random Forest,200,200,3,16,100,0.611090435
1.02,multiclass,Random Forest,200,100,1,8,200,0.610863095
1.02,multiclass,Random Forest,400,200,1,8,50,0.610863095
1.02,multiclass,Random Forest,200,100,1,8,300,0.610119048
1.02,multiclass,Random Forest,200,100,1,12,100,0.609375
1.02,multiclass,Random Forest,400,200,1,6,500,0.609375
1.02,multiclass,Random Forest,400,200,1,6,450,0.608630952
1.02,multiclass,Random Forest,400,200,3,18,250,0.608630952
1.02,multiclass,Random Forest,400,200,1,14,50,0.607886905
1.02,multiclass,Random Forest,400,200,1,6,350,0.607142857
1.02,multiclass,Random Forest,400,200,3,18,400,0.607142857
1.02,multiclass,Random Forest,400,200,3,18,450,0.607142857
1.02,multiclass,Random Forest,200,100,1,8,250,0.60639881
1.02,multiclass,Random Forest,200,100,1,18,100,0.60639881
1.02,multiclass,Random Forest,400,200,1,6,400,0.60639881
1.02,multiclass,Random Forest,400,200,1,12,50,0.60639881
1.02,multiclass,Random Forest,400,200,3,18,500,0.60639881
1.02,multiclass,Random Forest,200,100,1,8,150,0.605654762
1.02,multiclass,Random Forest,400,200,3,18,300,0.605654762
1.02,multiclass,Random Forest,400,200,1,6,300,0.604910714
1.02,multiclass,Random Forest,200,100,1,16,200,0.604166667
1.02,multiclass,Random Forest,400,200,3,16,500,0.602678571
1.02,multiclass,Random Forest,400,200,1,6,250,0.601934524
1.02,multiclass,Random Forest,400,200,3,16,450,0.601934524
1.02,multiclass,Random Forest,200,100,1,16,150,0.600446429
1.02,multiclass,Random Forest,400,200,3,18,350,0.600446429
1.02,multiclass,Random Forest,400,200,1,6,200,0.599702381
1.02,multiclass,Random Forest,400,200,3,16,150,0.599702381
1.02,multiclass,Random Forest,400,200,3,18,150,0.599702381
1.02,multiclass,Random Forest,400,200,3,18,200,0.599702381
1.02,multiclass,Random Forest,400,200,1,6,150,0.598958333
1.02,multiclass,Random Forest,200,100,1,8,100,0.598214286
1.02,multiclass,Random Forest,400,200,3,16,350,0.598214286
1.02,multiclass,Random Forest,400,200,3,16,200,0.597470238
1.02,multiclass,Random Forest,400,200,3,16,300,0.595982143
1.02,multiclass,Random Forest,400,200,3,16,400,0.595982143
1.02,multiclass,Random Forest,400,200,3,18,100,0.59375
1.02,multiclass,Random Forest,200,200,3,16,50,0.593598809
1.02,multiclass,Random Forest,200,100,1,12,50,0.593005952
1.02,multiclass,Random Forest,400,200,1,18,50,0.593005952
1.02,multiclass,Random Forest,400,200,1,6,100,0.592261905
1.02,multiclass,Random Forest,400,200,3,16,100,0.591517857
1.02,multiclass,Random Forest,400,200,3,16,250,0.590029762
1.02,multiclass,Random Forest,400,100,1,16,500,0.588410104
