experiment,classifier,training_shape,sample_length,coverage,k,C,score,score_type
7.01,Linear SVC,"(1541, 53244)",200,10,8,0.01,0.30566534914361,species_recall
7.01,Linear SVC,"(1541, 53244)",200,10,8,0.1,0.3201581027667984,species_recall
7.01,Linear SVC,"(1541, 53244)",200,10,8,1,0.3188405797101449,species_recall
7.01,Linear SVC,"(1541, 53244)",200,10,8,10,0.3188405797101449,species_recall
7.01,Linear SVC,"(1541, 53244)",200,10,8,100,0.3188405797101449,species_recall
7.01,Linear SVC,"(1541, 44237)",200,10,10,0.01,0.2845849802371542,species_recall
7.01,Linear SVC,"(1541, 44237)",200,10,10,0.1,0.2885375494071146,species_recall
7.01,Linear SVC,"(1541, 44237)",200,10,10,1,0.2885375494071146,species_recall
7.01,Linear SVC,"(1541, 44237)",200,10,10,10,0.2885375494071146,species_recall
7.01,Linear SVC,"(1541, 44237)",200,10,10,100,0.2885375494071146,species_recall
7.01,Linear SVC,"(1541, 35500)",200,10,12,0.01,0.2766798418972332,species_recall
7.01,Linear SVC,"(1541, 35500)",200,10,12,0.1,0.2779973649538867,species_recall
7.01,Linear SVC,"(1541, 35500)",200,10,12,1,0.2845849802371542,species_recall
7.01,Linear SVC,"(1541, 35500)",200,10,12,10,0.2845849802371542,species_recall
7.01,Linear SVC,"(1541, 35500)",200,10,12,100,0.2845849802371542,species_recall
7.01,Linear SVC,"(15341, 800)",200,100,1,0.01,0.4163027656477438,species_recall
7.01,Linear SVC,"(15341, 800)",200,100,1,0.1,0.41511181685854176,species_recall
7.01,Linear SVC,"(15341, 800)",200,100,1,1,0.4115389704909356,species_recall
7.01,Linear SVC,"(15341, 800)",200,100,1,10,0.31308720391689826,species_recall
7.01,Linear SVC,"(15341, 800)",200,100,1,100,0.3189096202196639,species_recall
7.01,Linear SVC,"(15341, 1600)",200,100,2,0.01,0.46817520179965594,species_recall
7.01,Linear SVC,"(15341, 1600)",200,100,2,0.1,0.4521635569670504,species_recall
7.01,Linear SVC,"(15341, 1600)",200,100,2,1,0.44462088130210403,species_recall
7.01,Linear SVC,"(15341, 1600)",200,100,2,10,0.39976181024215957,species_recall
7.01,Linear SVC,"(15341, 1600)",200,100,2,100,0.394733359798862,species_recall
7.01,Linear SVC,"(15341, 12800)",200,100,4,0.01,0.5909752547307132,species_recall
7.01,Linear SVC,"(15341, 12800)",200,100,4,0.1,0.5703321423845441,species_recall
7.01,Linear SVC,"(15341, 12800)",200,100,4,1,0.5578933439195448,species_recall
7.01,Linear SVC,"(15341, 12800)",200,100,4,10,0.5531295487627366,species_recall
7.01,Linear SVC,"(15341, 12800)",200,100,4,100,0.5533942040492259,species_recall
7.01,Linear SVC,"(15341, 123645)",200,100,6,0.01,0.5811830091306074,species_recall
